date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:25:32	26446/26446	---MCZ	200	added ('OK')	text/css	etag:W/%225e4aba5d-674e%22	https://cdn.prometheanworld.com/wp-content/plugins/the-events-calendar/common/src/resources/css/common-skeleton.min.css?ver=4.11.2.1	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/the-events-calendar/common/src/resources/css/common-skeleton.mina752.css	(from https://www.prometheanworld.com/)
16:25:37	1634/1634	---MCZ	200	added ('OK')	text/css	etag:W/%225e4f9d00-662%22	https://cdn.prometheanworld.com/wp-content/plugins/the-events-calendar/common/src/resources/css/tooltip.min.css?ver=4.11.2.1	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/the-events-calendar/common/src/resources/css/tooltip.mina752.css	(from https://www.prometheanworld.com/)
16:25:46	177090/177090	---MCZ	200	added ('OK')	text/css	etag:W/%225e4aba5d-2b3c2%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/style.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/style.min3781.css	(from https://www.prometheanworld.com/)
16:25:58	975886/975886	---MCZ	200	added ('OK')	text/css	etag:W/%225e746246-ee40e%22	https://cdn.prometheanworld.com/wp-content/uploads/fusion-styles/7ee2bf77400e765f1ef9fb58b4bf46ff.min.css?ver=2.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/uploads/fusion-styles/7ee2bf77400e765f1ef9fb58b4bf46ff.min605a.css	(from https://www.prometheanworld.com/)
16:26:02	4346/4346	---MCZ	200	added ('OK')	text/css	etag:W/%225c65263b-10fa%22	https://cdn.prometheanworld.com/wp-content/plugins/representatives/css/rep-locator.css?ver=5.3.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/representatives/css/rep-locator9dff.css	(from https://www.prometheanworld.com/)
16:26:06	851/851	---MCZ	200	added ('OK')	text/css	etag:W/%2259c288d0-353%22	http://www.prometheanworld.com/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/legacy-list-horizontal/style.css?ver=1	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/legacy-list-horizontal/style68b3.css	(from https://www.prometheanworld.com/)
16:26:10	226/226	---M--	200	added ('OK')	text/css	etag:%2259c288d0-e2%22	http://www.prometheanworld.com/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/menu-item/style.css?ver=1	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/menu-item/style68b3.css	(from https://www.prometheanworld.com/)
16:26:20	33482/33482	---MCZ	200	added ('OK')	text/css	etag:W/%225e739da6-82ca%22	https://cdn.prometheanworld.com/wp-content/themes/Avada-Child-Theme/style.css?ver=13568929592	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada-Child-Theme/styleb3a9.css	(from https://www.prometheanworld.com/)
16:26:26	788/788	---MCZ	200	added ('OK')	text/css	etag:W/%225c65263c-314%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-1c.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-1c.min3781.css	(from https://www.prometheanworld.com/)
16:26:40	1389/1389	---MCZ	200	added ('OK')	text/css	etag:W/%225c65263c-56d%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/min-3c-max-4c.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/min-3c-max-4c.min3781.css	(from https://www.prometheanworld.com/)
16:26:46	1081/1081	---MCZ	200	added ('OK')	text/css	etag:W/%225c65263c-439%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/min-4c-max-5c.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/min-4c-max-5c.min3781.css	(from https://www.prometheanworld.com/)
16:26:50	4215/4215	---MCZ	200	added ('OK')	text/css	etag:W/%225d68c3f3-1077%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/min-shbp.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/min-shbp.min3781.css	(from https://www.prometheanworld.com/)
16:27:00	7487/7487	---MCZ	200	added ('OK')	text/css	etag:W/%225d68c3f3-1d3f%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-shbp.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-shbp.min3781.css	(from https://www.prometheanworld.com/)
16:27:04	13581/13581	---MCZ	200	added ('OK')	text/css	etag:W/%225e4aba5d-350d%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/min-768-max-1024-p.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/min-768-max-1024-p.min3781.css	(from https://www.prometheanworld.com/)
16:27:09	1262/1262	---MCZ	200	added ('OK')	text/css	etag:W/%225d68c3f3-4ee%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/min-768-max-1024-l.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/min-768-max-1024-l.min3781.css	(from https://www.prometheanworld.com/)
16:27:12	225/225	---MCZ	200	added ('OK')	text/css	etag:W/%225d36de5c-e1%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-sh-sbp.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-sh-sbp.min3781.css	(from https://www.prometheanworld.com/)
16:27:18	2693/2693	---MCZ	200	added ('OK')	text/css	etag:W/%225d36de5c-a85%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-sh-640.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-sh-640.min3781.css	(from https://www.prometheanworld.com/)
16:27:20	62/62	---M--	200	added ('OK')	text/css	etag:%225c65263c-3e%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-shbp-32.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-shbp-32.min3781.css	(from https://www.prometheanworld.com/)
16:27:25	1272/1272	---MCZ	200	added ('OK')	text/css	etag:W/%225d68c3f3-4f8%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/min-sh-cbp.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/min-sh-cbp.min3781.css	(from https://www.prometheanworld.com/)
16:27:31	3183/3183	---MCZ	200	added ('OK')	text/css	etag:W/%225c6acd67-c6f%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-640.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-640.min3781.css	(from https://www.prometheanworld.com/)
16:27:33	96/96	---M--	200	added ('OK')	text/css	etag:%225e4aba5d-60%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-cbp.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-cbp.min3781.css	(from https://www.prometheanworld.com/)
16:27:36	3390/3390	---MCZ	200	added ('OK')	text/css	etag:W/%225d68c3f3-d3e%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-640-gravity.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-640-gravity.min3781.css	(from https://www.prometheanworld.com/)
16:27:42	184/184	---MCZ	200	added ('OK')	text/css	etag:W/%225c65263c-b8%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-sh-cbp-gravity.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-sh-cbp-gravity.min3781.css	(from https://www.prometheanworld.com/)
16:27:45	3244/3244	---MCZ	200	added ('OK')	text/css	etag:W/%225c65263c-cac%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-sh-cbp-sliders.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-sh-cbp-sliders.min3781.css	(from https://www.prometheanworld.com/)
16:27:51	4023/4023	---MCZ	200	added ('OK')	text/css	etag:W/%225e4aba5d-fb7%22	https://cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-768-ec.min.css?ver=6.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/themes/Avada/assets/css/media/max-768-ec.min3781.css	(from https://www.prometheanworld.com/)
16:27:54	1875/1875	---MCZ	200	added ('OK')	text/css	etag:W/%225d68c3f3-753%22	https://cdn.prometheanworld.com/wp-content/plugins/fusion-builder/assets/css/media/max-sh-cbp.min.css?ver=2.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/fusion-builder/assets/css/media/max-sh-cbp.min605a.css	(from https://www.prometheanworld.com/)
16:28:01	5127/5127	---MCZ	200	added ('OK')	text/css	etag:W/%225d68c3f3-1407%22	https://cdn.prometheanworld.com/wp-content/plugins/fusion-builder/assets/css/media/min-768-max-1024-p.min.css?ver=2.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/fusion-builder/assets/css/media/min-768-max-1024-p.min605a.css	(from https://www.prometheanworld.com/)
16:28:03	75/75	---M--	200	added ('OK')	text/css	etag:%225dc4232a-4b%22	https://cdn.prometheanworld.com/wp-content/plugins/fusion-builder/assets/css/media/max-1c.css?ver=2.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/fusion-builder/assets/css/media/max-1c605a.css	(from https://www.prometheanworld.com/)
16:28:06	230/230	---MCZ	200	added ('OK')	text/css	etag:W/%225dc4232a-e6%22	https://cdn.prometheanworld.com/wp-content/plugins/fusion-builder/assets/css/media/max-2c.css?ver=2.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/fusion-builder/assets/css/media/max-2c605a.css	(from https://www.prometheanworld.com/)
16:28:11	582/582	---MCZ	200	added ('OK')	text/css	etag:W/%225dc4232a-246%22	https://cdn.prometheanworld.com/wp-content/plugins/fusion-builder/assets/css/media/min-2c-max-3c.css?ver=2.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/fusion-builder/assets/css/media/min-2c-max-3c605a.css	(from https://www.prometheanworld.com/)
16:28:19	312/312	---MCZ	200	added ('OK')	text/css	etag:W/%225dc4232a-138%22	https://cdn.prometheanworld.com/wp-content/plugins/fusion-builder/assets/css/media/min-5c-max-6c.css?ver=2.2.2	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/fusion-builder/assets/css/media/min-5c-max-6c605a.css	(from https://www.prometheanworld.com/)
16:28:25	96873/96873	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cde37d2-17a69%22	https://cdn.prometheanworld.com/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-includes/js/jquery/jquery4a5f.js	(from https://www.prometheanworld.com/)
16:28:28	2817/2817	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c288d0-b01%22	https://cdn.prometheanworld.com/wp-content/plugins/sitepress-multilingual-cms/res/js/jquery.cookie.js?ver=4.3.10	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/sitepress-multilingual-cms/res/js/jquery.cookie6927.js	(from https://www.prometheanworld.com/)
16:28:35	227/227	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c288d0-e3%22	https://cdn.prometheanworld.com/wp-content/plugins/sitepress-multilingual-cms/res/js/cookies/language-cookie.js?ver=4.3.10	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/sitepress-multilingual-cms/res/js/cookies/language-cookie6927.js	(from https://www.prometheanworld.com/)
16:28:39	46684/46684	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c77b909-b65c%22	https://cdn.prometheanworld.com/wp-content/plugins/Modal%20Language%20Switcher/js/URI.min.js?ver=1551350025	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/Modal%20Language%20Switcher/js/URI.min46bb.js	(from https://www.prometheanworld.com/)
16:28:45	1709/1709	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c77b909-6ad%22	https://cdn.prometheanworld.com/wp-content/plugins/Modal%20Language%20Switcher/js/js.cookie.min.js?ver=1551350025	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/Modal%20Language%20Switcher/js/js.cookie.min46bb.js	(from https://www.prometheanworld.com/)
16:28:48	578/578	---MCZ	200	added ('OK')	application/javascript	etag:W/%225de8c7fd-242%22	https://cdn.prometheanworld.com/wp-content/plugins/Modal%20Language%20Switcher/js/ajax_helper.min.js?ver=1575536637	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/Modal%20Language%20Switcher/js/ajax_helper.min4bec.js	(from https://www.prometheanworld.com/)
16:29:03	1880/1880	---MCZ	200	added ('OK')	application/javascript	etag:W/%225de8c7fd-758%22	https://cdn.prometheanworld.com/wp-content/plugins/Modal%20Language%20Switcher/js/language-modal.min.js?ver=1575536637	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/Modal%20Language%20Switcher/js/language-modal.min4bec.js	(from https://www.prometheanworld.com/)
16:29:15	53031/53031	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c65263b-cf27%22	https://cdn.prometheanworld.com/wp-content/plugins/representatives/js/tippy.all.min.js?ver=1.0	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/representatives/js/tippy.all.min5152.js	(from https://www.prometheanworld.com/)
16:29:20	16572/16572	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c65263b-40bc%22	https://cdn.prometheanworld.com/wp-content/plugins/representatives/js/rep-locator.js?ver=1.0	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/representatives/js/rep-locator5152.js	(from https://www.prometheanworld.com/)
16:29:25	1487/1487	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c65263b-5cf%22	https://cdn.prometheanworld.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker.js?ver=1.11.3	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-trackerc1d8.js	(from https://www.prometheanworld.com/)
16:29:33	852/852	---MCZ	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202020%2014:29:36%20GMT	https://www.prometheanworld.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/xmlrpc0db0.php	(from https://www.prometheanworld.com/)
16:29:40	263324/263324	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202020%2014:29:36%20GMT	https://www.prometheanworld.com/wp-json/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/wp-json/index.html	(from https://www.prometheanworld.com/)
16:29:42	2399/2399	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202020%2014:29:46%20GMT	https://www.prometheanworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.prometheanworld.com%2F	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/wp-json/oembed/1.0/embedcc5a.json	(from https://www.prometheanworld.com/)
16:29:47	2536/2536	---MCZ	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202020%2014:29:50%20GMT	https://www.prometheanworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.prometheanworld.com%2F&format=xml	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/wp-json/oembed/1.0/embed44ae	(from https://www.prometheanworld.com/)
16:29:50	122914/122914	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:29:53%20GMT	https://www.prometheanworld.com/au/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/au/index.html	(from https://www.prometheanworld.com/)
16:29:50	136932/136932	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:29:53%20GMT	https://www.prometheanworld.com/gb/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/gb/index.html	(from https://www.prometheanworld.com/)
16:29:54	131552/131552	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:29:57%20GMT	https://www.prometheanworld.com/de/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/de/index.html	(from https://www.prometheanworld.com/)
16:29:54	121229/121229	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:29:57%20GMT	https://www.prometheanworld.com/es/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/es/index.html	(from https://www.prometheanworld.com/)
16:29:55	1736/1736	---M--	200	added ('OK')	image/png	etag:%225da89582-6c8%22	https://cdn.prometheanworld.com/wp-content/uploads/2019/07/Promethean-World-logo-new.png	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/uploads/2019/07/Promethean-World-logo-new.png	(from https://www.prometheanworld.com/)
16:29:57	119511/119511	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:29:59%20GMT	https://www.prometheanworld.com/fr/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/fr/index.html	(from https://www.prometheanworld.com/)
16:29:59	124997/124997	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:00%20GMT	https://www.prometheanworld.com/it/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/it/index.html	(from https://www.prometheanworld.com/)
16:30:00	123693/123693	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:01%20GMT	https://www.prometheanworld.com/ru/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/ru/index.html	(from https://www.prometheanworld.com/)
16:30:07	119093/119093	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:06%20GMT	https://www.prometheanworld.com/nz/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/nz/index.html	(from https://www.prometheanworld.com/)
16:30:11	115567/115567	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:06%20GMT	https://www.prometheanworld.com/nl/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/nl/index.html	(from https://www.prometheanworld.com/)
16:30:12	120375/120375	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:14%20GMT	https://www.prometheanworld.com/da/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/da/index.html	(from https://www.prometheanworld.com/)
16:30:13	107914/107914	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:16%20GMT	https://www.prometheanworld.com/sv/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/sv/index.html	(from https://www.prometheanworld.com/)
16:30:13	12746/12746	---M--	200	added ('OK')	image/png	etag:%225da8c273-31ca%22	https://cdn.prometheanworld.com/wp-content/uploads/2017/12/Nav-ID.png	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/uploads/2017/12/Nav-ID.png	(from https://www.prometheanworld.com/)
16:30:15	108031/108031	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:19%20GMT	https://www.prometheanworld.com/fi/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/fi/index.html	(from https://www.prometheanworld.com/)
16:30:17	104772/104772	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:17%20GMT	https://www.prometheanworld.com/cs/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/cs/index.html	(from https://www.prometheanworld.com/)
16:30:21	105110/105110	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:24%20GMT	https://www.prometheanworld.com/lt/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/lt/index.html	(from https://www.prometheanworld.com/)
16:30:21	107461/107461	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:19%20GMT	https://www.prometheanworld.com/hu/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/hu/index.html	(from https://www.prometheanworld.com/)
16:30:22	104162/104162	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:26%20GMT	https://www.prometheanworld.com/lv/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/lv/index.html	(from https://www.prometheanworld.com/)
16:30:24	107260/107260	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:27%20GMT	https://www.prometheanworld.com/nb/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/nb/index.html	(from https://www.prometheanworld.com/)
16:30:25	108554/108554	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:28%20GMT	https://www.prometheanworld.com/pl/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/pl/index.html	(from https://www.prometheanworld.com/)
16:30:25	25505/25505	---M--	200	added ('OK')	image/png	etag:%225da8c260-63a1%22	https://cdn.prometheanworld.com/wp-content/uploads/2017/12/Nav-SW.png	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/uploads/2017/12/Nav-SW.png	(from https://www.prometheanworld.com/)
16:30:27	109363/109363	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:29%20GMT	https://www.prometheanworld.com/pt/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/pt/index.html	(from https://www.prometheanworld.com/)
16:30:29	112796/112796	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:32%20GMT	https://www.prometheanworld.com/products/interactive-displays/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/products/interactive-displays/index.html	(from https://www.prometheanworld.com/)
16:30:30	35356/35356	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202020%2014:30:30%20GMT	https://www.prometheanworld.com/wp-json/tribe/events/v1/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/wp-json/tribe/events/v1/index.html	(from https://www.prometheanworld.com/)
16:30:33	157977/157977	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:36%20GMT	https://www.prometheanworld.com/products/interactive-displays/activpanel-elements-series/activpanel-nickel/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/products/interactive-displays/activpanel-elements-series/activpanel-nickel/index.html	(from https://www.prometheanworld.com/)
16:30:34	165361/165361	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:36%20GMT	https://www.prometheanworld.com/products/interactive-displays/activpanel-elements-series/activpanel-titanium/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/products/interactive-displays/activpanel-elements-series/activpanel-titanium/index.html	(from https://www.prometheanworld.com/)
16:30:35	13812/13812	---M--	200	added ('OK')	image/png	etag:%225da8c286-35f4%22	https://cdn.prometheanworld.com/wp-content/uploads/2017/12/Nav-AC.png	C:/My%20Web%20Sites/index%20project/cdn.prometheanworld.com/wp-content/uploads/2017/12/Nav-AC.png	(from https://www.prometheanworld.com/)
16:30:38	100865/100865	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2014:30:40%20GMT	https://www.prometheanworld.com/products/lesson-delivery-software/	C:/My%20Web%20Sites/index%20project/www.prometheanworld.com/products/lesson-delivery-software/index.html	(from https://www.prometheanworld.com/)
